home_club_id,away_club_id,time,division,date,day,played,result,time_most_frequent,datetime_start,datetime_end
132,237,15:30,6E,2023-03-25,26,False,,15:30,2023-03-25 15:30:00+01:00,2023-03-25 16:40:00+01:00
498,375,15:30,6E,2022-09-03,1,True,3-3,15:30,2022-09-03 15:30:00+02:00,2022-09-03 16:40:00+02:00
498,537,15:30,6E,2022-09-17,3,True,2-6,15:30,2022-09-17 15:30:00+02:00,2022-09-17 16:40:00+02:00
498,39,15:30,6E,2022-10-01,5,True,4-4,15:30,2022-10-01 15:30:00+02:00,2022-10-01 16:40:00+02:00
498,999,15:30,6E,2022-10-15,7,False,,15:30,2022-10-15 15:30:00+02:00,2022-10-15 16:40:00+02:00
498,427,15:30,6E,2022-11-05,9,True,9-0,15:30,2022-11-05 15:30:00+01:00,2022-11-05 16:40:00+01:00
498,517,15:30,6E,2022-11-26,12,True,4-3,15:30,2022-11-26 15:30:00+01:00,2022-11-26 16:40:00+01:00
498,123,15:30,6E,2022-12-03,13,False,,15:30,2022-12-03 15:30:00+01:00,2022-12-03 16:40:00+01:00
498,1,15:30,6E,2022-12-17,15,False,,15:30,2022-12-17 15:30:00+01:00,2022-12-17 16:40:00+01:00
498,132,15:30,6E,2023-01-07,16,False,,15:30,2023-01-07 15:30:00+01:00,2023-01-07 16:40:00+01:00
498,401,15:30,6E,2023-01-21,18,False,,15:30,2023-01-21 15:30:00+01:00,2023-01-21 16:40:00+01:00
498,237,15:30,6E,2023-02-04,20,False,,15:30,2023-02-04 15:30:00+01:00,2023-02-04 16:40:00+01:00
498,128,15:30,6E,2023-03-04,23,False,,15:30,2023-03-04 15:30:00+01:00,2023-03-04 16:40:00+01:00
498,404,15:30,6E,2023-03-11,24,False,,15:30,2023-03-11 15:30:00+01:00,2023-03-11 16:40:00+01:00
517,128,15:30,6E,2022-09-03,1,True,4-0,15:30,2022-09-03 15:30:00+02:00,2022-09-03 16:40:00+02:00
517,123,15:30,6E,2022-09-17,3,True,1-1,15:30,2022-09-17 15:30:00+02:00,2022-09-17 16:40:00+02:00
517,132,15:30,6E,2022-10-01,5,True,4-1,15:30,2022-10-01 15:30:00+02:00,2022-10-01 16:40:00+02:00
517,401,15:30,6E,2022-10-15,7,True,6-7,15:30,2022-10-15 15:30:00+02:00,2022-10-15 16:40:00+02:00
517,237,15:30,6E,2022-11-05,9,True,0-3,15:30,2022-11-05 15:30:00+01:00,2022-11-05 16:40:00+01:00
517,1,15:30,6E,2022-12-03,13,False,,15:30,2022-12-03 15:30:00+01:00,2022-12-03 16:40:00+01:00
517,404,15:30,6E,2022-12-17,15,False,,15:30,2022-12-17 15:30:00+01:00,2022-12-17 16:40:00+01:00
517,537,15:30,6E,2023-01-07,16,False,,15:30,2023-01-07 15:30:00+01:00,2023-01-07 16:40:00+01:00
517,39,15:30,6E,2023-01-21,18,False,,15:30,2023-01-21 15:30:00+01:00,2023-01-21 16:40:00+01:00
517,999,15:30,6E,2023-02-04,20,False,,15:30,2023-02-04 15:30:00+01:00,2023-02-04 16:40:00+01:00
517,498,15:30,6E,2023-02-25,22,False,,15:30,2023-02-25 15:30:00+01:00,2023-02-25 16:40:00+01:00
517,427,15:30,6E,2023-03-04,23,False,,15:30,2023-03-04 15:30:00+01:00,2023-03-04 16:40:00+01:00
517,375,15:30,6E,2023-03-11,24,False,,15:30,2023-03-11 15:30:00+01:00,2023-03-11 16:40:00+01:00
39,130,15:30,4C,2022-09-10,2,False,,15:30,2022-09-10 15:30:00+02:00,2022-09-10 16:40:00+02:00
39,279,15:30,4C,2022-09-24,4,True,1-1,15:30,2022-09-24 15:30:00+02:00,2022-09-24 16:40:00+02:00
39,263,15:30,4C,2022-10-08,6,True,0-5,15:30,2022-10-08 15:30:00+02:00,2022-10-08 16:40:00+02:00
39,93,15:30,4C,2022-10-22,8,True,1-3,15:30,2022-10-22 15:30:00+02:00,2022-10-22 16:40:00+02:00
39,123,15:30,4C,2022-11-12,10,True,5-1,15:30,2022-11-12 15:30:00+01:00,2022-11-12 16:40:00+01:00
39,132,15:30,4C,2022-11-26,12,True,0-4,15:30,2022-11-26 15:30:00+01:00,2022-11-26 16:40:00+01:00
39,359,15:30,4C,2022-12-10,14,False,,15:30,2022-12-10 15:30:00+01:00,2022-12-10 16:40:00+01:00
39,617,15:30,4C,2022-12-17,15,False,,15:30,2022-12-17 15:30:00+01:00,2022-12-17 16:40:00+01:00
39,401,15:30,4C,2023-01-14,17,False,,15:30,2023-01-14 15:30:00+01:00,2023-01-14 16:40:00+01:00
39,392,15:30,4C,2023-01-28,19,False,,15:30,2023-01-28 15:30:00+01:00,2023-01-28 16:40:00+01:00
39,999,15:30,4C,2023-02-11,21,False,,15:30,2023-02-11 15:30:00+01:00,2023-02-11 16:40:00+01:00
39,646,15:30,4C,2023-03-11,24,False,,15:30,2023-03-11 15:30:00+01:00,2023-03-11 16:40:00+01:00
39,514,15:30,4C,2023-03-18,25,False,,15:30,2023-03-18 15:30:00+01:00,2023-03-18 16:40:00+01:00
646,359,15:30,4C,2022-09-10,2,False,,15:30,2022-09-10 15:30:00+02:00,2022-09-10 16:40:00+02:00
646,401,15:30,4C,2022-09-24,4,True,1-1,15:30,2022-09-24 15:30:00+02:00,2022-09-24 16:40:00+02:00
646,392,15:30,4C,2022-10-08,6,True,5-1,15:30,2022-10-08 15:30:00+02:00,2022-10-08 16:40:00+02:00
646,999,15:30,4C,2022-10-22,8,False,,15:30,2022-10-22 15:30:00+02:00,2022-10-22 16:40:00+02:00
646,514,15:30,4C,2022-11-12,10,True,0-2,15:30,2022-11-12 15:30:00+01:00,2022-11-12 16:40:00+01:00
646,39,15:30,4C,2022-11-19,11,True,4-2,15:30,2022-11-19 15:30:00+01:00,2022-11-19 16:40:00+01:00
646,279,15:30,4C,2022-12-10,14,False,,15:30,2022-12-10 15:30:00+01:00,2022-12-10 16:40:00+01:00
646,263,15:30,4C,2023-01-14,17,False,,15:30,2023-01-14 15:30:00+01:00,2023-01-14 16:40:00+01:00
646,93,15:30,4C,2023-01-28,19,False,,15:30,2023-01-28 15:30:00+01:00,2023-01-28 16:40:00+01:00
646,123,15:30,4C,2023-02-11,21,False,,15:30,2023-02-11 15:30:00+01:00,2023-02-11 16:40:00+01:00
646,617,15:30,4C,2023-02-25,22,False,,15:30,2023-02-25 15:30:00+01:00,2023-02-25 16:40:00+01:00
646,132,15:30,4C,2023-03-18,25,False,,15:30,2023-03-18 15:30:00+01:00,2023-03-18 16:40:00+01:00
646,130,15:30,4C,2023-03-25,26,False,,15:30,2023-03-25 15:30:00+01:00,2023-03-25 16:40:00+01:00
617,93,15:30,4C,2022-09-10,2,False,,15:30,2022-09-10 15:30:00+02:00,2022-09-10 16:40:00+02:00
617,999,15:30,4C,2022-09-24,4,False,,15:30,2022-09-24 15:30:00+02:00,2022-09-24 16:40:00+02:00
617,123,15:30,4C,2022-10-08,6,True,4-1,15:30,2022-10-08 15:30:00+02:00,2022-10-08 16:40:00+02:00
617,514,15:30,4C,2022-10-22,8,True,1-2,15:30,2022-10-22 15:30:00+02:00,2022-10-22 16:40:00+02:00
617,132,15:30,4C,2022-11-12,10,True,2-0,15:30,2022-11-12 15:30:00+01:00,2022-11-12 16:40:00+01:00
617,392,15:30,4C,2022-11-19,11,True,1-0,15:30,2022-11-19 15:30:00+01:00,2022-11-19 16:40:00+01:00
617,646,15:30,4C,2022-11-26,12,True,0-0,15:30,2022-11-26 15:30:00+01:00,2022-11-26 16:40:00+01:00
617,130,15:30,4C,2022-12-10,14,False,,15:30,2022-12-10 15:30:00+01:00,2022-12-10 16:40:00+01:00
617,359,15:30,4C,2023-01-14,17,False,,15:30,2023-01-14 15:30:00+01:00,2023-01-14 16:40:00+01:00
617,279,15:30,4C,2023-01-28,19,False,,15:30,2023-01-28 15:30:00+01:00,2023-01-28 16:40:00+01:00
617,401,15:30,4C,2023-02-11,21,False,,15:30,2023-02-11 15:30:00+01:00,2023-02-11 16:40:00+01:00
617,263,15:30,4C,2023-03-18,25,False,,15:30,2023-03-18 15:30:00+01:00,2023-03-18 16:40:00+01:00
617,39,15:30,4C,2023-03-25,26,False,,15:30,2023-03-25 15:30:00+01:00,2023-03-25 16:40:00+01:00
516,75,12:30,5A,2022-09-10,2,False,,12:30,2022-09-10 12:30:00+02:00,2022-09-10 13:40:00+02:00
516,620,12:30,5A,2022-09-24,4,True,1-0,12:30,2022-09-24 12:30:00+02:00,2022-09-24 13:40:00+02:00
516,653,12:30,5A,2022-10-08,6,True,2-3,12:30,2022-10-08 12:30:00+02:00,2022-10-08 13:40:00+02:00
516,999,12:30,5A,2022-10-22,8,False,,12:30,2022-10-22 12:30:00+02:00,2022-10-22 13:40:00+02:00
516,7,12:30,5A,2022-11-12,10,True,1-3,12:30,2022-11-12 12:30:00+01:00,2022-11-12 13:40:00+01:00
516,152,12:30,5A,2022-11-19,11,True,1-3,12:30,2022-11-19 12:30:00+01:00,2022-11-19 13:40:00+01:00
516,109,12:30,5A,2022-12-10,14,False,,12:30,2022-12-10 12:30:00+01:00,2022-12-10 13:40:00+01:00
516,459,12:30,5A,2023-01-14,17,False,,12:30,2023-01-14 12:30:00+01:00,2023-01-14 13:40:00+01:00
516,645,12:30,5A,2023-01-28,19,False,,12:30,2023-01-28 12:30:00+01:00,2023-01-28 13:40:00+01:00
516,562,12:30,5A,2023-02-11,21,False,,12:30,2023-02-11 12:30:00+01:00,2023-02-11 13:40:00+01:00
516,153,12:30,5A,2023-02-25,22,False,,12:30,2023-02-25 12:30:00+01:00,2023-02-25 13:40:00+01:00
516,132,12:30,5A,2023-03-18,25,False,,12:30,2023-03-18 12:30:00+01:00,2023-03-18 13:40:00+01:00
516,611,12:30,5A,2023-03-25,26,False,,12:30,2023-03-25 12:30:00+01:00,2023-03-25 13:40:00+01:00
152,611,15:30,5A,2022-09-10,2,False,,15:30,2022-09-10 15:30:00+02:00,2022-09-10 16:40:00+02:00
152,109,15:30,5A,2022-09-24,4,True,5-2,15:30,2022-09-24 15:30:00+02:00,2022-09-24 16:40:00+02:00
152,459,15:30,5A,2022-10-08,6,True,1-2,15:30,2022-10-08 15:30:00+02:00,2022-10-08 16:40:00+02:00
152,645,15:30,5A,2022-10-22,8,True,3-0,15:30,2022-10-22 15:30:00+02:00,2022-10-22 16:40:00+02:00
152,562,15:30,5A,2022-11-12,10,True,5-1,15:30,2022-11-12 15:30:00+01:00,2022-11-12 16:40:00+01:00
152,132,15:30,5A,2022-11-26,12,True,8-0,15:30,2022-11-26 15:30:00+01:00,2022-11-26 16:40:00+01:00
152,75,15:30,5A,2022-12-10,14,False,,15:30,2022-12-10 15:30:00+01:00,2022-12-10 16:40:00+01:00
152,153,15:30,5A,2022-12-17,15,False,,15:30,2022-12-17 15:30:00+01:00,2022-12-17 16:40:00+01:00
152,620,15:30,5A,2023-01-14,17,False,,15:30,2023-01-14 15:30:00+01:00,2023-01-14 16:40:00+01:00
152,653,15:30,5A,2023-01-28,19,False,,15:30,2023-01-28 15:30:00+01:00,2023-01-28 16:40:00+01:00
152,999,15:30,5A,2023-02-11,21,False,,15:30,2023-02-11 15:30:00+01:00,2023-02-11 16:40:00+01:00
152,516,15:30,5A,2023-03-11,24,False,,15:30,2023-03-11 15:30:00+01:00,2023-03-11 16:40:00+01:00
152,7,15:30,5A,2023-03-18,25,False,,15:30,2023-03-18 15:30:00+01:00,2023-03-18 16:40:00+01:00
153,645,15:30,5A,2022-09-10,2,False,,15:30,2022-09-10 15:30:00+02:00,2022-09-10 16:40:00+02:00
153,999,15:30,5A,2022-09-24,4,False,,15:30,2022-09-24 15:30:00+02:00,2022-09-24 16:40:00+02:00
153,562,15:30,5A,2022-10-08,6,True,1-1,15:30,2022-10-08 15:30:00+02:00,2022-10-08 16:40:00+02:00
153,7,15:30,5A,2022-10-22,8,True,2-1,15:30,2022-10-22 15:30:00+02:00,2022-10-22 16:40:00+02:00
153,132,15:30,5A,2022-11-12,10,True,1-0,15:30,2022-11-12 15:30:00+01:00,2022-11-12 16:40:00+01:00
153,653,15:30,5A,2022-11-19,11,True,2-5,15:30,2022-11-19 15:30:00+01:00,2022-11-19 16:40:00+01:00
153,516,15:30,5A,2022-11-26,12,True,1-1,15:30,2022-11-26 15:30:00+01:00,2022-11-26 16:40:00+01:00
153,611,15:30,5A,2022-12-10,14,False,,15:30,2022-12-10 15:30:00+01:00,2022-12-10 16:40:00+01:00
153,75,15:30,5A,2023-01-14,17,False,,15:30,2023-01-14 15:30:00+01:00,2023-01-14 16:40:00+01:00
153,109,15:30,5A,2023-01-28,19,False,,15:30,2023-01-28 15:30:00+01:00,2023-01-28 16:40:00+01:00
153,620,15:30,5A,2023-02-11,21,False,,15:30,2023-02-11 15:30:00+01:00,2023-02-11 16:40:00+01:00
153,459,15:30,5A,2023-03-18,25,False,,15:30,2023-03-18 15:30:00+01:00,2023-03-18 16:40:00+01:00
153,152,15:30,5A,2023-03-25,26,False,,15:30,2023-03-25 15:30:00+01:00,2023-03-25 16:40:00+01:00
999,330,00:00,5B,2022-09-10,2,False,,00:00,2022-09-10 00:00:00+02:00,2022-09-10 01:10:00+02:00
999,661,00:00,5B,2022-09-24,4,False,,00:00,2022-09-24 00:00:00+02:00,2022-09-24 01:10:00+02:00
999,655,00:00,5B,2022-10-08,6,False,,00:00,2022-10-08 00:00:00+02:00,2022-10-08 01:10:00+02:00
999,417,00:00,5B,2022-10-22,8,False,,00:00,2022-10-22 00:00:00+02:00,2022-10-22 01:10:00+02:00
999,659,00:00,5B,2022-11-12,10,False,,00:00,2022-11-12 00:00:00+01:00,2022-11-12 01:10:00+01:00
999,498,00:00,5B,2022-11-19,11,False,,00:00,2022-11-19 00:00:00+01:00,2022-11-19 01:10:00+01:00
999,619,00:00,5B,2022-11-26,12,False,,00:00,2022-11-26 00:00:00+01:00,2022-11-26 01:10:00+01:00
999,652,00:00,5B,2022-12-10,14,False,,00:00,2022-12-10 00:00:00+01:00,2022-12-10 01:10:00+01:00
999,572,00:00,5B,2023-01-14,17,False,,00:00,2023-01-14 00:00:00+01:00,2023-01-14 01:10:00+01:00
999,514,00:00,5B,2023-01-28,19,False,,00:00,2023-01-28 00:00:00+01:00,2023-01-28 01:10:00+01:00
999,635,00:00,5B,2023-02-11,21,False,,00:00,2023-02-11 00:00:00+01:00,2023-02-11 01:10:00+01:00
999,338,00:00,5B,2023-03-18,25,False,,00:00,2023-03-18 00:00:00+01:00,2023-03-18 01:10:00+01:00
999,593,00:00,5B,2023-03-25,26,False,,00:00,2023-03-25 00:00:00+01:00,2023-03-25 01:10:00+01:00
619,572,15:00,5B,2022-09-10,2,False,,15:00,2022-09-10 15:00:00+02:00,2022-09-10 16:10:00+02:00
619,635,15:00,5B,2022-09-24,4,True,3-4,15:00,2022-09-24 15:00:00+02:00,2022-09-24 16:10:00+02:00
619,498,15:00,5B,2022-10-08,6,True,7-0,15:00,2022-10-08 15:00:00+02:00,2022-10-08 16:10:00+02:00
619,661,15:00,5B,2022-10-22,8,True,1-0,15:00,2022-10-22 15:00:00+02:00,2022-10-22 16:10:00+02:00
619,417,15:00,5B,2022-11-12,10,True,3-0,15:00,2022-11-12 15:00:00+01:00,2022-11-12 16:10:00+01:00
619,593,15:00,5B,2022-11-19,11,True,4-0,15:00,2022-11-19 15:00:00+01:00,2022-11-19 16:10:00+01:00
619,514,15:00,5B,2022-12-10,14,False,,15:00,2022-12-10 15:00:00+01:00,2022-12-10 16:10:00+01:00
619,338,15:00,5B,2023-01-14,17,False,,15:00,2023-01-14 15:00:00+01:00,2023-01-14 16:10:00+01:00
619,330,15:00,5B,2023-01-28,19,False,,15:00,2023-01-28 15:00:00+01:00,2023-01-28 16:10:00+01:00
619,655,15:00,5B,2023-02-11,21,False,,15:00,2023-02-11 15:00:00+01:00,2023-02-11 16:10:00+01:00
619,999,15:00,5B,2023-02-25,22,False,,15:00,2023-02-25 15:00:00+01:00,2023-02-25 16:10:00+01:00
619,659,15:00,5B,2023-03-18,25,False,,15:00,2023-03-18 15:00:00+01:00,2023-03-18 16:10:00+01:00
619,652,15:00,5B,2023-03-25,26,False,,15:00,2023-03-25 15:00:00+01:00,2023-03-25 16:10:00+01:00
593,652,15:30,5B,2022-09-10,2,False,,15:30,2022-09-10 15:30:00+02:00,2022-09-10 16:40:00+02:00
593,514,15:30,5B,2022-09-24,4,True,2-2,15:30,2022-09-24 15:30:00+02:00,2022-09-24 16:40:00+02:00
593,338,15:30,5B,2022-10-08,6,True,arrêté,15:30,2022-10-08 15:30:00+02:00,2022-10-08 16:40:00+02:00
593,330,15:30,5B,2022-10-22,8,True,5-0,15:30,2022-10-22 15:30:00+02:00,2022-10-22 16:40:00+02:00
593,655,15:30,5B,2022-11-12,10,True,2-3,15:30,2022-11-12 15:30:00+01:00,2022-11-12 16:40:00+01:00
593,659,15:30,5B,2022-11-26,12,True,non joué,15:30,2022-11-26 15:30:00+01:00,2022-11-26 16:40:00+01:00
593,572,15:30,5B,2022-12-10,14,False,,15:30,2022-12-10 15:30:00+01:00,2022-12-10 16:40:00+01:00
593,999,15:30,5B,2022-12-17,15,False,,15:30,2022-12-17 15:30:00+01:00,2022-12-17 16:40:00+01:00
593,635,15:30,5B,2023-01-14,17,False,,15:30,2023-01-14 15:30:00+01:00,2023-01-14 16:40:00+01:00
593,498,15:30,5B,2023-01-28,19,False,,15:30,2023-01-28 15:30:00+01:00,2023-01-28 16:40:00+01:00
593,661,15:30,5B,2023-02-11,21,False,,15:30,2023-02-11 15:30:00+01:00,2023-02-11 16:40:00+01:00
593,619,15:30,5B,2023-03-11,24,False,,15:30,2023-03-11 15:30:00+01:00,2023-03-11 16:40:00+01:00
593,417,15:30,5B,2023-03-18,25,False,,15:30,2023-03-18 15:30:00+01:00,2023-03-18 16:40:00+01:00
455,39,13:00,4B,2022-09-10,2,False,,13:00,2022-09-10 13:00:00+02:00,2022-09-10 14:10:00+02:00
455,445,13:00,4B,2022-09-24,4,True,1-1,13:00,2022-09-24 13:00:00+02:00,2022-09-24 14:10:00+02:00
455,606,13:00,4B,2022-10-08,6,True,4-2,13:00,2022-10-08 13:00:00+02:00,2022-10-08 14:10:00+02:00
455,999,13:00,4B,2022-10-22,8,False,,13:00,2022-10-22 13:00:00+02:00,2022-10-22 14:10:00+02:00
455,628,13:00,4B,2022-11-12,10,True,0-1,13:00,2022-11-12 13:00:00+01:00,2022-11-12 14:10:00+01:00
455,522,13:00,4B,2022-11-26,12,True,1-2,13:00,2022-11-26 13:00:00+01:00,2022-11-26 14:10:00+01:00
455,359,13:00,4B,2022-12-10,14,False,,13:00,2022-12-10 13:00:00+01:00,2022-12-10 14:10:00+01:00
455,67,13:00,4B,2022-12-17,15,False,,13:00,2022-12-17 13:00:00+01:00,2022-12-17 14:10:00+01:00
455,497,13:00,4B,2023-01-14,17,False,,13:00,2023-01-14 13:00:00+01:00,2023-01-14 14:10:00+01:00
455,345,13:00,4B,2023-01-28,19,False,,13:00,2023-01-28 13:00:00+01:00,2023-01-28 14:10:00+01:00
455,306,13:00,4B,2023-02-11,21,False,,13:00,2023-02-11 13:00:00+01:00,2023-02-11 14:10:00+01:00
455,412,13:00,4B,2023-03-11,24,False,,13:00,2023-03-11 13:00:00+01:00,2023-03-11 14:10:00+01:00
455,999,13:00,4B,2023-03-18,25,False,,13:00,2023-03-18 13:00:00+01:00,2023-03-18 14:10:00+01:00
412,359,13:30,4B,2022-09-10,2,False,,13:30,2022-09-10 13:30:00+02:00,2022-09-10 14:40:00+02:00
412,497,13:30,4B,2022-09-24,4,True,1-1,13:30,2022-09-24 13:30:00+02:00,2022-09-24 14:40:00+02:00
412,345,13:30,4B,2022-10-08,6,True,2-2,13:30,2022-10-08 13:30:00+02:00,2022-10-08 14:40:00+02:00
412,306,13:30,4B,2022-10-22,8,True,1-1,13:30,2022-10-22 13:30:00+02:00,2022-10-22 14:40:00+02:00
